Rxn name,Rxn description,Formula,Gene-reaction association,Genes,Subsystem,Reversible,LB,UB,Objective
6ATHAtexi,6 acetylthiohexanoic acid transport via diffusion extracellular to periplasm ,6atha[e]  -> 6atha[p] ,PP_1689,PP_1689,Transport Outer Membrane,0,0,1000,0
6HNACMO,6 hydroxynicotinic acid monooxygenase,6hnac[c] + 2 h[c] + nadh[c] + o2[c]  -> co2[c] + dhpyr[c] + h2o[c] + nad[c] ,PP_3944,PP_3944,Aromatic Compounds Degradation Nicotinic acid pathway,0,0,1000,0
6HNACt1pp,6 Hydroxy Nicotinic acid transport via proton symport periplasm ,6hnac[p] + h[p]  <=> 6hnac[c] + h[c] ,PP_3940,PP_3940,Transport Inner Membrane,1,-1000,1000,0
6HNACtex,Nicotinic acid transport,6hnac[e]  <=> 6hnac[p] ,PP_3939,PP_3939,Transport Outer Membrane,1,-1000,1000,0
A5PISO,arabinose 5 phosphate isomerase,ru5p_D[c]  <=> ara5p[c] ,( PP_0957  or  PP_1806 ),PP_0957 PP_1806,Cell Envelope Biosynthesis,1,-1000,1000,0
AAC24DABA,N acetyl diamonbutyric acid acylase,aac24dab[c] + h2o[c]  -> 24dab[c] + ac[c] + h[c] ,PP_4423,PP_4423,Alternate Carbon and Nitrogen source Ectoine Metabolism,0,0,1000,0
AACOAT_1,acetoacetyl CoA synthetase,acac[c] + atp[c] + coa[c]  -> aacoa[c] + amp[c] + ppi[c] ,PP_3071,PP_3071,Butanoate Metabolism,0,0,1000,0
AACTOOR,Aminoacetoneoxygen oxidoreductase deaminating flavin containing ,aact[c] + h2o[c] + o2[c]  -> h2o2[c] + mthgxl[c] + nh4[c] ,,,Unassigned,0,0,1000,0
AADSACYCL,2 Aminoadipate 6 semialdehyde,h2o[c] + h[c] + thp2c[c]  <=> L2aadp6sa[c] ,PP_s0001,PP_s0001,Lysine Metabolism,1,-1000,1000,0
AALDCDLsi,Aminoacetaldehyde CO2 ligase spontaneous reaction ,2amsa[c] + h[c]  -> aacald[c] + co2[c] ,PP_s0001,PP_s0001,Glycine Serine and threonine metabolism,0,0,1000,0
AASAD3,L aminoadipate semialdehyde dehydrogenase NADH ,L2aadp6sa[c] + h2o[c] + nad[c]  -> L2aadp[c] + 2 h[c] + nadh[c] ,PP_5258,PP_5258,Lysine Metabolism,0,0,1000,0
AATA,2 aminoadipate transaminase,2oxoadp[c] + glu_L[c]  <=> L2aadp[c] + akg[c] ,,,Lysine Metabolism,1,-1000,1000,0
ABTA,4 aminobutyrate transaminase,4abut[c] + akg[c]  -> glu_L[c] + sucsal[c] ,( PP_0214  or  PP_4108 ),PP_0214 PP_4108,Glutamate Metabolism,0,0,1000,0
ABUTD,Aminobutyraldehyde dehydrogenase,4abutn[c] + h2o[c] + nad[c]  -> 4abut[c] + 2 h[c] + nadh[c] ,( PP_5278  or  PP_1481  or  PP_2801 ),PP_1481 PP_2801 PP_5278,Alternate Carbon and Nitrogen source Amines and Polyamines Metabolism,0,0,1000,0
ABUTt2pp,4 aminobutyrate transport in via proton symport periplasm ,4abut[p] + h[p]  -> 4abut[c] + h[c] ,( PP_4106  or  PP_2543  or  PP_2911  or  PP_4756 ),PP_2543 PP_2911 PP_4106 PP_4756,Transport Inner Membrane,0,0,1000,0
ABUTtex,4 aminobutyrate transport via diffusion extracellular to periplasm ,4abut[e]  <=> 4abut[p] ,,,Transport Outer Membrane,1,-1000,1000,0
ACACT1r,acetyl CoA C acetyltransferase,2 accoa[c]  <=> aacoa[c] + coa[c] ,( PP_2051  or  PP_4636  or  PP_3754 ),PP_2051 PP_3754 PP_4636,Butanoate Metabolism,1,-1000,1000,0
ACACt2pp,acetoacetate transport via proton symport periplasm ,acac[p] + h[p]  <=> acac[c] + h[c] ,PP_3124,PP_3124,Transport Inner Membrane,1,-1000,1000,0
ACACtex,acetoacetate transport via diffusion extracellular to periplasm ,acac[e]  <=> acac[p] ,,,Transport Outer Membrane,1,-1000,1000,0
ACALD,acetaldehyde dehydrogenase acetylating ,acald[c] + coa[c] + nad[c]  <=> accoa[c] + h[c] + nadh[c] ,pWW0_093,pWW0_093,Aromatic Compounds Degradation Toluene Pathway,1,-1000,1000,0
ACALDtex,acetaldehyde transport via diffusion extracellular to periplasm ,acald[e]  <=> acald[p] ,,,Transport Outer Membrane,1,-1000,1000,0
ACALDtpp,acetaldehyde reversible transport periplasm ,acald[p]  <=> acald[c] ,,,Transport Inner Membrane,1,-1000,1000,0
ACBIPGT,Adenosyl cobinamide phosphate guanyltransferase,adocbip[c] + gtp[c] + h[c]  -> agdpcbi[c] + ppi[c] ,PP_1678,PP_1678,Cofactor and Prosthetic Group Biosynthesis Porphyrin and Chlorophyll Metabolism,0,0,1000,0
ACCOAC,acetyl CoA carboxylase,accoa[c] + atp[c] + hco3[c]  -> adp[c] + h[c] + malcoa[c] + pi[c] ,( PP_1607  and  PP_0559  and  PP_0558  and  PP_1996 ),PP_0558 PP_0559 PP_1607 PP_1996,Fatty Acid Biosynthesis,0,0,1000,0
ACGAMT,UDP N acetylglucosamineundecaprenylphosphate N acetylglucosamine 1 phosphate transferase,uacgam[c] + udcpp[c]  -> ump[c] + unaga[c] ,PP_1804,PP_1804,Cell Envelope Biosynthesis O antigen Biosynthesis,0,0,1000,0
ACGK,acetylglutamate kinase,acglu[c] + atp[c]  -> acg5p[c] + adp[c] ,PP_5289,PP_5289,Urea cycleamino group metabolism,0,0,1000,0
ACGS,N acetylglutamate synthase,accoa[c] + glu_L[c]  -> acglu[c] + coa[c] + h[c] ,PP_5185,PP_5185,Urea cycleamino group metabolism,0,0,1000,0
ACHBS,2 aceto 2 hydroxybutanoate synthase,2obut[c] + h[c] + pyr[c]  -> 2ahbut[c] + co2[c] ,( PP_4679  and  PP_4680 ),PP_4679 PP_4680,Valine Leucine and Isoleucine Metabolism,0,0,1000,0
ACLS,acetolactate synthase,h[c] + 2 pyr[c]  -> alac_S[c] + co2[c] ,( ( PP_4679  and  PP_4680 )  or  PP_1157  or  PP_3365 ),PP_1157 PP_3365 PP_4679 PP_4680,Cofactor and Prosthetic Group Biosynthesis Pantothenate and CoA Biosynthesis,0,0,1000,0
ACOAD10f,acyl CoA dehydrogenase heptanoyl CoA ,fad[c] + hpcoa[c]  <=> fadh2[c] + hp2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD11f,acyl CoA dehydrogenase nonanoyl CoA ,fad[c] + nonacoa[c]  <=> fadh2[c] + nona2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD12f,acyl CoA dehydrogenase Phenyldecanoyl CoA ,fad[c] + pdcacoa[c]  <=> fadh2[c] + pdca2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD13f,acyl CoA dehydrogenase Phenylnonanoyl CoA ,fad[c] + pnonacoa[c]  <=> fadh2[c] + pnona2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD14f,acyl CoA dehydrogenase Phenyloctanoyl CoA ,fad[c] + poctacoa[c]  <=> fadh2[c] + pocta2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD15f,acyl CoA dehydrogenase Phenylheptanoyl CoA ,fad[c] + phpcoa[c]  <=> fadh2[c] + php2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD16f,acyl CoA dehydrogenase Phenylhexanoyl CoA ,fad[c] + phxacoa[c]  <=> fadh2[c] + phxa2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD17f,acyl CoA dehydrogenase Phenylpentanoyl CoA ,fad[c] + pptcoa[c]  <=> fadh2[c] + ppt2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD18f,acyl CoA dehydrogenase Phenylbutyryl CoA ,fad[c] + pbcoa[c]  <=> fadh2[c] + pb2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD19f,acyl CoA dehydrogenase Phenylpropionyl CoA ,fad[c] + phppcoa[c]  <=> cinmcoa[c] + fadh2[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD1f,acyl CoA dehydrogenase butanoyl CoA ,btcoa[c] + fad[c]  <=> b2coa[c] + fadh2[c] ,( PP_1893  or  PP_2216 ),PP_1893 PP_2216,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD20f,acyl CoA dehydrogenase 6 acetylthiohexanoyl CoA ,6athcoa[c] + fad[c]  <=> 6ath2coa[c] + fadh2[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD21f,acyl CoA dehydrogenase 4 acetylthiobutanoyl CoA ,4atbcoa[c] + fad[c]  <=> 4atb2coa[c] + fadh2[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD22f,acyl CoA dehydrogenase vaccenyl CoA ,fad[c] + vacccoa[c]  <=> fadh2[c] + vacc2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD23f,acyl CoA dehydrogenase cis hexadec 9 enoyl CoA ,fad[c] + hdcoa[c]  <=> fadh2[c] + hd2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD24f,acyl CoA dehydrogenase cis tetradec 7 enoyl CoA ,fad[c] + tdecoa[c]  <=> fadh2[c] + tde2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD25f,acyl CoA dehydrogenase cis dodedec 5 enoyl CoA C121d5 ,ddecoa[c] + fad[c]  <=> dde2coa[c] + fadh2[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD26f,acyl CoA dehydrogenase acyl CoA dehydrogenase oleicyl CoA C181d9 ,fad[c] + odecoa[c]  <=> fadh2[c] + ode2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD27f,acyl CoA dehydrogenase cis hexadec 7 enoyl CoA ,fad[c] + hdd7coa[c]  <=> fadh2[c] + hdd7_2_coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD28f,acyl CoA dehydrogenase cis tetradec 5 enoyl CoA ,fad[c] + tded5coa[c]  <=> fadh2[c] + tded5_2_coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD29f,acyl CoA dehydrogenase petroselenyl CoA ,fad[c] + ptslacoa[c]  <=> fadh2[c] + ptsla2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD2f,acyl CoA dehydrogenase hexanoyl CoA ,fad[c] + hxcoa[c]  <=> fadh2[c] + hx2coa[c] ,( PP_2216  or  PP_1893  or  PP_2048 ),PP_1893 PP_2048 PP_2216,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD30f,acyl CoA dehydrogenase cis hexadec 4 enoyl CoA ,fad[c] + hdd4coa[c]  <=> fadh2[c] + hdd4_2_coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD31f,acyl CoA dehydrogenase linoleic coenzyme A ,fad[c] + lnlccoa[c]  <=> fadh2[c] + lnlc2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD32f,acyl CoA dehydrogenase cis cis hexadec 7 10 dienoyl CoA ,fad[c] + hd_7_10_coa[c]  <=> fadh2[c] + hd710_2_coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD33f,acyl CoA dehydrogenase cis cis tetradec 5 8 dienoyl CoA ,fad[c] + td_5_8_coa[c]  <=> fadh2[c] + td58_2_coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD34f,acyl CoA dehydrogenase 4 cis decenoyl CoA ,dec4coa[c] + fad[c]  <=> dec4_2_coa[c] + fadh2[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD3f,acyl CoA dehydrogenase octanoyl CoA ,fad[c] + occoa[c]  <=> fadh2[c] + oc2coa[c] ,( PP_1893  or  PP_2048 ),PP_1893 PP_2048,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD4f,acyl CoA dehydrogenase decanoyl CoA ,dcacoa[c] + fad[c]  <=> dc2coa[c] + fadh2[c] ,( PP_1893  or  PP_2048 ),PP_1893 PP_2048,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD5f,acyl CoA dehydrogenase dodecanoyl CoA ,ddcacoa[c] + fad[c]  <=> dd2coa[c] + fadh2[c] ,( PP_1893  or  PP_2048 ),PP_1893 PP_2048,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD6f,acyl CoA dehydrogenase tetradecanoyl CoA ,fad[c] + tdcoa[c]  <=> fadh2[c] + td2coa[c] ,( PP_1893  or  PP_2048 ),PP_1893 PP_2048,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD7f,acyl CoA dehydrogenase hexadecanoyl CoA ,fad[c] + pmtcoa[c]  <=> fadh2[c] + hdd2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOAD8f,acyl CoA dehydrogenase octadecanoyl CoA ,fad[c] + stcoa[c]  <=> fadh2[c] + od2coa[c] ,PP_1893,PP_1893,Fatty Acid Metabolism,1,-1000,1000,0
ACOADH1,acyl CoA dehydrogenase 2 Methyl butanoyl CoA,2mbcoa[c] + fad[c]  -> 2mb2coa[c] + fadh2[c] ,,,Valine leucine and isoleucine degradation,0,0,1000,0
ACOADH2,acyl CoA dehydrogenase Isobutiryl CoA ,2 ibcoa[c] + o2[c]  -> 2 2mp2coa[c] + 2 h2o[c] ,,,Valine leucine and isoleucine degradation,0,0,1000,0
ACOATA,Acetyl CoA ACP transacylase,ACP[c] + accoa[c]  <=> acACP[c] + coa[c] ,( PP_1915  and  PP_4175 ),PP_1915 PP_4175,Fatty Acid Biosynthesis,1,-1000,1000,0
ACODA,acetylornithine deacetylase,acorn[c] + h2o[c]  -> ac[c] + orn[c] ,( PP_5186  or  PP_1346 ),PP_1346 PP_5186,Urea cycleamino group metabolism,0,0,1000,0
ACONCt4pp,citrate transport via sodium symport periplasm ,acon_C[p] + na1[p]  -> acon_C[c] + na1[c] ,( PP_1416  and  PP_1417  and  PP_1418 ),PP_1416 PP_1417 PP_1418,Transport Inner Membrane,0,0,1000,0
ACONCtex,cis aconitate transport external,acon_C[e]  <=> acon_C[p] ,( PP_1419  or  PP_2058 ),PP_1419 PP_2058,Transport Outer Membrane,1,-1000,1000,0
ACONIs,aconitate isomerase spontaneous ,acon_T[c]  <=> acon_C[c] ,,,Alternate Carbon,1,-1000,1000,0
ACONMT,Trans aconitate methyltransferase,acon_T[c] + amet[c]  -> aconm[c] + ahcys[c] ,PP_2545,PP_2545,Alternate Carbon,0,0,1000,0
ACONTa,aconitase half reaction A Citrate hydro lyase ,cit[c]  <=> acon_C[c] + h2o[c] ,( PP_2112  or  PP_2339 ),PP_2112 PP_2339,TCA Cycle,1,-1000,1000,0
ACONTb,aconitase half reaction B Isocitrate hydro lyase ,acon_C[c] + h2o[c]  <=> icit[c] ,( PP_2339  or  PP_2112 ),PP_2112 PP_2339,TCA Cycle,1,-1000,1000,0
ACOTA,acetylornithine transaminase,acorn[c] + akg[c]  <=> acg5sa[c] + glu_L[c] ,PP_4481,PP_4481,Urea cycleamino group metabolism,1,-1000,1000,0
ACPPAT120,acyl acyl carrier protein phosphate acyltransferase C120 ,ddcaACP[c] + h[c] + pi[c]  -> ACP[c] + ddcap[c] ,( PP_1915  and  PP_1912 ),PP_1912 PP_1915,Glycerophospholipid Metabolism,0,0,1000,0
ACPPAT140,acyl acyl carrier protein phosphate acyltransferase C140 ,h[c] + myrsACP[c] + pi[c]  -> ACP[c] + ttdcap[c] ,( PP_1915  and  PP_1912 ),PP_1912 PP_1915,Glycerophospholipid Metabolism,0,0,1000,0
ACPPAT141,acyl acyl carrier protein phosphate acyltransferase C141 ,h[c] + pi[c] + tdeACP[c]  -> ACP[c] + ttdceap[c] ,( PP_1915  and  PP_1912 ),PP_1912 PP_1915,Glycerophospholipid Metabolism,0,0,1000,0
ACPPAT160,acyl acyl carrier protein phosphate acyltransferase C160 ,h[c] + palmACP[c] + pi[c]  -> ACP[c] + hdcap[c] ,( PP_1915  and  PP_1912 ),PP_1912 PP_1915,Glycerophospholipid Metabolism,0,0,1000,0
ACPPAT161,acyl acyl carrier protein phosphate acyltransferase C161 ,h[c] + hdeACP[c] + pi[c]  -> ACP[c] + hdceap[c] ,( PP_1915  and  PP_1912 ),PP_1912 PP_1915,Glycerophospholipid Metabolism,0,0,1000,0
ACPPAT180,acyl acyl carrier protein phosphate acyltransferase C180 ,h[c] + ocdcaACP[c] + pi[c]  -> ACP[c] + ocdcap[c] ,( PP_1915  and  PP_1912 ),PP_1912 PP_1915,Glycerophospholipid Metabolism,0,0,1000,0
ACPPAT181,acyl acyl carrier protein phosphate acyltransferase C181 ,h[c] + octeACP[c] + pi[c]  -> ACP[c] + ocdceap[c] ,( PP_1915  and  PP_1912 ),PP_1912 PP_1915,Glycerophospholipid Metabolism,0,0,1000,0
ACPS1,acyl carrier protein synthase,apoACP[c] + coa[c]  -> ACP[c] + h[c] + pap[c] ,PP_1183,PP_1183,Cell Envelope Biosynthesis,0,0,1000,0
ACS,acetyl CoA synthetase,ac[c] + atp[c] + coa[c]  -> accoa[c] + amp[c] + ppi[c] ,( PP_4487  or  PP_4702 ),PP_4487 PP_4702,Gluconeogenesis,0,0,1000,0
ACS2,acetyl CoA synthase propionate ,atp[c] + coa[c] + ppa[c]  -> amp[c] + ppcoa[c] + ppi[c] ,PP_2351,PP_2351,Alternate Carbon Propanoate Metabolism,0,0,1000,0
ACSERtex,O Acetyl L serine transport via diffusion extracellular to periplasm ,acser[e]  <=> acser[p] ,,,Transport Outer Membrane,1,-1000,1000,0
ACSERtpp,O Acetyl L serine export via facilitated transport,acser[c]  -> acser[p] ,PP_2872,PP_2872,Transport Inner Membrane,0,0,1000,0
ACSPHAC100,R 3 Hydroxyacid Acyl CoA Synthetase C100 ,R_3hdcaa[c] + atp[c] + coa[c]  -> R_3hdcoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC101,R 3 Hydroxyacid Acyl CoA Synthetase C101 ,R3hdec4e[c] + atp[c] + coa[c]  -> R3hdec4coa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC120,R 3 Hydroxyacid Acyl CoA Synthetase C120 ,R_3hdda[c] + atp[c] + coa[c]  -> R_3hddcoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC121,R 3 Hydroxyacid Acyl CoA Synthetase C121 ,R_3hdd5ea[c] + atp[c] + coa[c]  -> R_3hcddec5ecoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC121d6,R 3 Hydroxyacid Acyl CoA Synthetase C121d6 ,R_3hdd6e[c] + atp[c] + coa[c]  -> R_3hdd6coa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC140,R 3 Hydroxyacid Acyl CoA Synthetase C140 ,R_3httdca[c] + atp[c] + coa[c]  -> R_3hmrscoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC141,R 3 Hydroxyacid Acyl CoA Synthetase C141 ,R_3hcmrs7e[c] + atp[c] + coa[c]  -> R_3hcmrs7ecoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC141d5,R 3 Hydroxyacid Acyl CoA Synthetase C141 ,R_3htd5e[c] + atp[c] + coa[c]  -> R_3htd5coa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC142,R 3 Hydroxyacid Acyl CoA Synthetase C142 ,R_3htd58e[c] + atp[c] + coa[c]  -> R_3htd58coa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC160,R 3 Hydroxyacid Acyl CoA Synthetase C160 ,R_3hhdca[c] + atp[c] + coa[c]  -> R_3hhdcoa[c] + amp[c] + ppi[c] ,( PP_0763  or  ( PP_4549  or  PP_4550 ) ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC40,R 3 Hydroxyacid Acyl CoA Synthetase C40 ,atp[c] + bhb[c] + coa[c]  -> 3hbcoa_R[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC50,R 3 Hydroxyacid Acyl CoA Synthetase C50 ,R_3hpt[c] + atp[c] + coa[c]  -> R_3hptcoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC60,R 3 Hydroxyacid Acyl CoA Synthetase C60 ,R_3hhxa[c] + atp[c] + coa[c]  -> R_3hhcoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC70,R 3 Hydroxyacid Acyl CoA Synthetase C70 ,R_3hhpa[c] + atp[c] + coa[c]  -> R_3hhpcoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC80,R 3 Hydroxyacid Acyl CoA Synthetase C80 ,R_3hocta[c] + atp[c] + coa[c]  -> R_3hocoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHAC90,R 3 Hydroxyacid Acyl CoA Synthetase C90 ,R_3hnonaa[c] + atp[c] + coa[c]  -> R_3hnonacoa[c] + amp[c] + ppi[c] ,( ( PP_4549  or  PP_4550 )  or  PP_0763 ),PP_0763 PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHACP100,R 3 Hydroxyacid Acyl CoA Synthetase Phenyl C100 ,R_3hpdeca[c] + atp[c] + coa[c]  -> R_3hpdecacoa[c] + amp[c] + ppi[c] ,( PP_4549  or  PP_4550 ),PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHACP40,R 3 Hydroxyacid Acyl CoA Synthetase Phenyl C40 ,R_3hpba[c] + atp[c] + coa[c]  -> R_3hpbcoa[c] + amp[c] + ppi[c] ,( PP_4549  or  PP_4550 ),PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHACP50,R 3 Hydroxyacid Acyl CoA Synthetase Phenyl C50 ,R_3hppta[c] + atp[c] + coa[c]  -> R_3hpptcoa[c] + amp[c] + ppi[c] ,( PP_4549  or  PP_4550 ),PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHACP60,R 3 Hydroxyacid Acyl CoA Synthetase Phenyl C60 ,R_3hphxa[c] + atp[c] + coa[c]  -> R_3hphxacoa[c] + amp[c] + ppi[c] ,( PP_4549  or  PP_4550 ),PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHACP70,R 3 Hydroxyacid Acyl CoA Synthetase Phenyl C70 ,R_3hphpa[c] + atp[c] + coa[c]  -> R_3hphpcoa[c] + amp[c] + ppi[c] ,( PP_4549  or  PP_4550 ),PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHACP80,R 3 Hydroxyacid Acyl CoA Synthetase Phenyl C80 ,R_3hpocta[c] + atp[c] + coa[c]  -> R_3hpoctacoa[c] + amp[c] + ppi[c] ,( PP_4549  or  PP_4550 ),PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHACP90,R 3 Hydroxyacid Acyl CoA Synthetase Phenyl C90 ,R_3hpnona[c] + atp[c] + coa[c]  -> R_3hpnonacoa[c] + amp[c] + ppi[c] ,( PP_4549  or  PP_4550 ),PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHACT40,R 3 Hydroxyacid Acyl CoA Synthetase Acetylthio C40 ,R_3h4atba[c] + atp[c] + coa[c]  -> R_3h4atbcoa[c] + amp[c] + ppi[c] ,( PP_4549  or  PP_4550 ),PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACSPHACT60,R 3 Hydroxyacid Acyl CoA Synthetase Acetylthio C60 ,R_3h6atha[c] + atp[c] + coa[c]  -> R_3h6athcoa[c] + amp[c] + ppi[c] ,( PP_4549  or  PP_4550 ),PP_4549 PP_4550,PHAs Metabolism,0,0,1000,0
ACTDHi,acetoin dehydrogenase,actn_R[c] + coa[c] + nad[c]  -> acald[c] + accoa[c] + h[c] + nadh[c] ,( PP_0555  and  PP_0554  and  PP_0553  and  PP_0556 ),PP_0553 PP_0554 PP_0555 PP_0556,Alternate Carbon Butanediol Metabolism,0,0,1000,0
ACTNtex,acetoin transpor external ,actn_R[e]  <=> actn_R[p] ,,,Transport Outer Membrane,1,-1000,1000,0
ACTNtpp, R acetoin transport via proton symport periplasm ,actn_R[p] + h[p]  -> actn_R[c] + h[c] ,,,Transport Inner Membrane,0,0,1000,0
ACt2rpp,acetate reversible transport via proton symport periplasm ,ac[p] + h[p]  <=> ac[c] + h[c] ,,,Transport Inner Membrane,1,-1000,1000,0
ACt4pp,NaAcetate symport periplasm ,ac[p] + na1[p]  -> ac[c] + na1[c] ,PP_1743,PP_1743,Transport Inner Membrane,0,0,1000,0
ACt5pp,acetate transport in via proton symport,ac[p] + 2 h[p]  -> ac[c] + 2 h[c] ,PP_1188,PP_1188,Transport Inner Membrane,0,0,1000,0
ACtex,Acetate transport via diffusion extracellular to periplasm ,ac[e]  <=> ac[p] ,,,Transport Outer Membrane,1,-1000,1000,0
ADA,Adenosine deaminase,adn[c] + h2o[c] + h[c]  -> ins[c] + nh4[c] ,PP_0591,PP_0591,Purine Metabolism,0,0,1000,0
ADCL,4 aminobenzoate synthase,4adcho[c]  -> 4abz[c] + h[c] + pyr[c] ,PP_1917,PP_1917,Cofactor and Prosthetic Group Biosynthesis Folate Biosynthesis,0,0,1000,0
ADCPS1,adenosylcobinamide phosphate synthase,adcobhex[c] + appl[c] + atp[c]  -> adocbi[c] + adp[c] + h[c] + pi[c] ,( PP_1676  and  PP_1675 ),PP_1675 PP_1676,Cofactor and Prosthetic Group Biosynthesis Porphyrin and Chlorophyll Metabolism,0,0,1000,0
